ID;__type;MARSTD;SEX;MARST;AGE;RELATE;RELATED;parentId;parent__type;HHTYPE;NMOTHERS;NFATHERS;count_parent_children;count_children
 ; ;"100";"2";"1";"6";"3";"3100";"untyped_2199"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"3";"4";"4100";"untyped_2204"; ;"10";"2";"1";6;0
 ; ;"200";"1";"2";"28";"3";"3100";"untyped_1433"; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"39";"1";"1000";"untyped_766"; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"10";"3";"3100";"untyped_609"; ;"4";"1";"0";3;0
 ; ;"200";"1";"2";"48";"2";"2000";"untyped_2276"; ;"3";"1";"1";3;0
 ; ;"400";"2";"4";"77";"1";"1000";"untyped_1372"; ;"10";"1";"0";3;0
 ; ;"200";"2";"2";"64";"2";"2000";"untyped_2009"; ;"2";"0";"0";2;0
 ; ;"200";"1";"2";"58";"1";"1000";"untyped_1487"; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"54";"6";"6000";"untyped_2179"; ;"10";"2";"2";5;0
 ; ;"400";"2";"4";"69";"1";"1000";"untyped_2082"; ;"4";"1";"0";3;0
 ; ;"200";"1";"2";"46";"1";"1000";"untyped_2438"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"31";"1";"1000";"untyped_1774"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"21";"3";"3100";"untyped_1367"; ;"10";"1";"1";5;0
 ; ;"100";"2";"1";"17";"3";"3100";"untyped_383"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"19";"3";"3100";"untyped_2106"; ;"3";"1";"1";5;0
 ; ;"100";"2";"1";"1";"6";"6000";"untyped_806"; ;"10";"0";"0";2;0
 ; ;"200";"2";"2";"59";"1";"1000";"untyped_870"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"32";"2";"2000";"untyped_1235"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"40";"1";"1000";"untyped_1459"; ;"1";"0";"0";1;0
 ; ;"200";"1";"2";"50";"1";"1000";"untyped_1191"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"18";"3";"3100";"untyped_78"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"18";"3";"3100";"untyped_1389"; ;"3";"1";"1";5;0
 ; ;"200";"1";"2";"29";"1";"1000";"untyped_2499"; ;"10";"1";"1";5;0
 ; ;"200";"2";"2";"26";"6";"6000";"untyped_2312"; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"40";"6";"6000";"untyped_860"; ;"10";"2";"1";5;0
 ; ;"100";"2";"1";"5";"4";"4100";"untyped_2105"; ;"10";"2";"1";5;0
 ; ;"100";"1";"1";"8";"3";"3100";"untyped_657"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"25";"3";"3100";"untyped_1016"; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"27";"3";"3100";"untyped_1448"; ;"6";"2";"1";6;0
 ; ;"100";"2";"1";"2";"3";"3100";"untyped_2221"; ;"4";"1";"0";3;0
 ; ;"200";"2";"2";"49";"2";"2000";"untyped_1727"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"39";"6";"6000";"untyped_1349"; ;"10";"2";"1";5;0
 ; ;"200";"1";"2";"50";"1";"1000";"untyped_1278"; ;"10";"2";"2";5;0
 ; ;"200";"1";"2";"45";"1";"1000";"untyped_471"; ;"6";"2";"1";5;0
 ; ;"200";"2";"2";"50";"2";"2000";"untyped_112"; ;"6";"2";"1";9;0
 ; ;"100";"1";"1";"2";"4";"4100";"untyped_1423"; ;"10";"2";"1";5;0
 ; ;"200";"2";"2";"36";"1";"1000";"untyped_2482"; ;"10";"1";"0";5;0
 ; ;"400";"2";"4";"73";"1";"1000";"untyped_27"; ;"1";"0";"0";1;0
 ; ;"100";"1";"1";"1";"3";"3100";"untyped_2430"; ;"3";"1";"1";5;0
 ; ;"100";"2";"1";"12";"6";"6000";"untyped_2007"; ;"10";"3";"0";7;0
 ; ;"100";"2";"1";"0";"4";"4100";"untyped_616"; ;"10";"2";"2";7;0
 ; ;"100";"2";"1";"24";"1";"1000";"untyped_2003"; ;"10";"0";"0";2;0
 ; ;"400";"2";"4";"59";"6";"6000";"untyped_1252"; ;"10";"2";"1";5;0
 ; ;"200";"2";"2";"42";"6";"6000";"untyped_1231"; ;"10";"2";"1";6;0
 ; ;"100";"2";"1";"11";"3";"3100";"untyped_1477"; ;"10";"1";"1";5;0
 ; ;"400";"2";"4";"72";"1";"1000";"untyped_768"; ;"4";"1";"0";2;0
 ; ;"200";"1";"2";"31";"2";"2000";"untyped_1082"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"75";"1";"1000";"untyped_1637"; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"50";"2";"2000";"untyped_57"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"64";"1";"1000";"untyped_1639"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"37";"1";"1000";"untyped_1126"; ;"3";"1";"1";4;0
 ; ;"400";"2";"4";"75";"1";"1000";"untyped_475"; ;"1";"0";"0";1;0
 ; ;"200";"1";"2";"38";"1";"1000";"untyped_1583"; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"8";"4";"4100";"untyped_2215"; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"49";"1";"1000";"untyped_2316"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"33";"3";"3100";"untyped_724"; ;"4";"1";"0";4;0
 ; ;"200";"2";"2";"24";"2";"2000";"untyped_2412"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"42";"1";"1000";"untyped_1406"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"12";"4";"4100";"untyped_2040"; ;"10";"2";"2";7;0
 ; ;"200";"2";"2";"53";"2";"2000";"untyped_895"; ;"10";"0";"0";3;0
 ; ;"100";"2";"1";"49";"1";"1000";"untyped_1284"; ;"10";"1";"1";5;0
 ; ;"200";"2";"2";"46";"2";"2000";"untyped_47"; ;"10";"2";"1";6;0
 ; ;"100";"2";"1";"18";"3";"3100";"untyped_185"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"31";"3";"3100";"untyped_1718"; ;"10";"2";"2";9;0
 ; ;"400";"2";"4";"64";"1";"1000";"untyped_1499"; ;"10";"2";"1";5;0
 ; ;"100";"2";"1";"2";"6";"6000";"untyped_46"; ;"10";"2";"1";7;0
 ; ;"200";"1";"2";"57";"1";"1000";"untyped_1016"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"27";"3";"3100";"untyped_790"; ;"10";"2";"2";5;0
 ; ;"200";"1";"2";"32";"1";"1000";"untyped_1264"; ;"10";"1";"1";5;0
 ; ;"200";"2";"2";"47";"2";"2000";"untyped_1122"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"38";"2";"2000";"untyped_725"; ;"3";"1";"1";4;0
 ; ;"400";"2";"4";"81";"1";"1000";"untyped_1238"; ;"10";"0";"0";2;0
 ; ;"200";"2";"2";"38";"1";"1000";"untyped_1377"; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"2";"3";"3100";"untyped_731"; ;"10";"1";"1";6;0
 ; ;"400";"2";"4";"68";"4";"4200";"untyped_2399"; ;"6";"2";"1";5;0
 ; ;"100";"2";"1";"13";"3";"3100";"untyped_123"; ;"4";"1";"0";3;0
 ; ;"100";"2";"1";"6";"4";"4100";"untyped_110"; ;"6";"0";"0";4;0
 ; ;"100";"1";"1";"18";"3";"3100";"untyped_2061"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"5";"3";"3100";"untyped_4"; ;"4";"0";"1";2;0
 ; ;"100";"2";"1";"11";"3";"3100";"untyped_1185"; ;"4";"0";"1";4;0
 ; ;"200";"1";"2";"27";"1";"1000";"untyped_844"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"57";"1";"1000";"untyped_1539"; ;"10";"0";"0";3;0
 ; ;"100";"2";"1";"19";"3";"3100";"untyped_1700"; ;"3";"1";"1";4;0
 ; ;"330";"1";"3";"34";"1";"1000";"untyped_235"; ;"10";"0";"1";4;0
 ; ;"200";"1";"2";"60";"2";"2000";"untyped_2038"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"25";"4";"4100";"untyped_2449"; ;"10";"1";"2";9;0
 ; ;"200";"2";"2";"42";"2";"2000";"untyped_323"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"38";"1";"1000";"untyped_1474"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"66";"1";"1000";"untyped_378"; ;"10";"0";"0";4;0
 ; ;"100";"1";"1";"26";"3";"3100";"untyped_2248"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"53";"2";"2000";"untyped_1362"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"11";"3";"3100";"untyped_650"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"52";"1";"1000";"untyped_300"; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"58";"1";"1000";"untyped_616"; ;"10";"2";"2";7;0
 ; ;"400";"1";"4";"59";"1";"1000";"untyped_1921"; ;"4";"0";"1";3;0
 ; ;"100";"1";"1";"22";"4";"4100";"untyped_862"; ;"10";"2";"1";5;0
 ; ;"100";"1";"1";"13";"3";"3100";"untyped_2352"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"6";"4";"4100";"untyped_1637"; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"24";"3";"3100";"untyped_171"; ;"3";"1";"1";5;0
 ; ;"100";"1";"1";"15";"3";"3100";"untyped_825"; ;"10";"1";"1";5;0
 ; ;"100";"1";"1";"23";"3";"3100";"untyped_179"; ;"4";"1";"0";3;0
 ; ;"200";"1";"2";"27";"6";"6000";"untyped_740"; ;"10";"1";"2";9;0
 ; ;"100";"2";"1";"17";"3";"3100";"untyped_1311"; ;"10";"1";"1";6;0
 ; ;"200";"2";"2";"32";"1";"1000";"untyped_2279"; ;"4";"1";"0";2;0
 ; ;"200";"2";"2";"50";"2";"2000";"untyped_1379"; ;"6";"1";"2";5;0
 ; ;"200";"1";"2";"38";"1";"1000";"untyped_1792"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"12";"4";"4100";"untyped_1823"; ;"6";"1";"2";5;0
 ; ;"100";"2";"1";"16";"3";"3100";"untyped_237"; ;"3";"1";"1";4;0
 ; ;"400";"2";"4";"60";"1";"1000";"untyped_135"; ;"6";"2";"0";3;0
 ; ;"100";"2";"1";"11";"3";"3100";"untyped_752"; ;"10";"1";"2";6;0
 ; ;"100";"2";"1";"20";"3";"3100";"untyped_896"; ;"10";"1";"1";5;0
 ; ;"200";"1";"2";"77";"1";"1000";"untyped_1001"; ;"10";"1";"1";4;0
 ; ;"100";"2";"1";"1";"3";"3100";"untyped_1745"; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"19";"3";"3100";"untyped_2379"; ;"10";"1";"0";3;0
 ; ;"200";"1";"2";"44";"1";"1000";"untyped_362"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"51";"3";"3100";"untyped_2121"; ;"10";"1";"0";3;0
 ; ;"200";"2";"2";"38";"1";"1000";"untyped_374"; ;"6";"2";"1";5;0
 ; ;"200";"2";"2";"89";"1";"1000";"untyped_1450"; ;"10";"2";"1";6;0
 ; ;"200";"2";"2";"27";"3";"3100";"untyped_2428"; ;"10";"1";"1";6;0
 ; ;"200";"2";"2";"34";"2";"2000";"untyped_1755"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"49";"1";"1000";"untyped_411"; ;"6";"1";"0";3;0
 ; ;"100";"2";"1";"26";"3";"3100";"untyped_1576"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"73";"2";"2000";"untyped_1825"; ;"10";"2";"2";6;0
 ; ;"100";"2";"1";"0";"4";"4100";"untyped_415"; ;"10";"2";"2";8;0
 ; ;"400";"2";"4";"75";"1";"1000";"untyped_544"; ;"10";"2";"1";8;0
 ; ;"100";"1";"1";"15";"4";"4100";"untyped_618"; ;"10";"1";"2";5;0
 ; ;"200";"1";"2";"34";"3";"3100";"untyped_1951"; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"44";"1";"1000";"untyped_650"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"25";"6";"6000";"untyped_994"; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"4";"4";"4100";"untyped_2071"; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"11";"3";"3100";"untyped_185"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"57";"1";"1000";"untyped_1193"; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"60";"1";"1000";"untyped_1023"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"47";"2";"2000";"untyped_723"; ;"2";"0";"0";2;0
 ; ;"200";"2";"2";"39";"2";"2000";"untyped_368"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"44";"1";"1000";"untyped_1875"; ;"4";"1";"0";2;0
 ; ;"100";"2";"1";"18";"6";"6000";"untyped_2259"; ;"10";"2";"1";6;0
 ; ;"100";"1";"1";"18";"3";"3100";"untyped_827"; ;"6";"2";"0";4;0
 ; ;"200";"1";"2";"33";"3";"3100";"untyped_1978"; ;"10";"2";"2";5;0
 ; ;"200";"1";"2";"57";"1";"1000";"untyped_1510"; ;"10";"2";"2";5;0
 ; ;"100";"2";"1";"25";"3";"3100";"untyped_540"; ;"6";"1";"1";5;0
 ; ;"100";"1";"1";"21";"3";"3100";"untyped_423"; ;"10";"1";"1";5;0
 ; ;"200";"2";"2";"53";"2";"2000";"untyped_430"; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"19";"4";"4100";"untyped_1582"; ;"10";"2";"1";5;0
 ; ;"200";"2";"2";"49";"2";"2000";"untyped_1680"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"26";"6";"6000";"untyped_1825"; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"13";"4";"4100";"untyped_1818"; ;"6";"2";"0";5;0
 ; ;"100";"2";"1";"26";"3";"3100";"untyped_1163"; ;"4";"1";"0";2;0
 ; ;"200";"1";"2";"80";"2";"2000";"untyped_2268"; ;"10";"2";"2";5;0
 ; ;"100";"1";"1";"14";"3";"3100";"untyped_854"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"61";"2";"2000";"untyped_1211"; ;"10";"2";"2";9;0
 ; ;"100";"2";"1";"3";"4";"4100";"untyped_2427"; ;"10";"2";"2";5;0
 ; ;"400";"2";"4";"52";"3";"3100";"untyped_2004"; ;"6";"2";"0";3;0
 ; ;"200";"1";"2";"66";"1";"1000";"untyped_2095"; ;"10";"1";"1";5;0
 ; ;"100";"1";"1";"28";"3";"3100";"untyped_993"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"38";"2";"2000";"untyped_1748"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"37";"1";"1000";"untyped_1345"; ;"1";"0";"0";1;0
 ; ;"200";"1";"2";"37";"1";"1000";"untyped_1802"; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"13";"4";"4100";"untyped_2103"; ;"6";"1";"0";3;0
 ; ;"100";"1";"1";"24";"3";"3100";"untyped_1679"; ;"4";"1";"0";3;0
 ; ;"100";"1";"1";"20";"3";"3100";"untyped_796"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"52";"3";"3100";"untyped_2314"; ;"10";"3";"3";9;0
 ; ;"100";"1";"1";"12";"4";"4100";"untyped_452"; ;"10";"1";"1";5;0
 ; ;"200";"2";"2";"33";"3";"3100";"untyped_1085"; ;"6";"2";"1";4;0
 ; ;"200";"1";"2";"41";"1";"1000";"untyped_1420"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"44";"1";"1000";"untyped_2393"; ;"4";"1";"0";3;0
 ; ;"100";"2";"1";"15";"3";"3100";"untyped_221"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"51";"2";"2000";"untyped_1753"; ;"10";"1";"1";5;0
 ; ;"200";"1";"2";"40";"3";"3100";"untyped_2320"; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"22";"3";"3100";"untyped_1543"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"35";"1";"1000";"untyped_1781"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"22";"3";"3100";"untyped_389"; ;"6";"2";"1";5;0
 ; ;"100";"2";"1";"1";"4";"4100";"untyped_1211"; ;"10";"2";"2";9;0
 ; ;"100";"1";"1";"1";"3";"3100";"untyped_1970"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"26";"2";"2000";"untyped_28"; ;"2";"0";"0";2;0
 ; ;"200";"2";"2";"26";"2";"2000";"untyped_1676"; ;"10";"1";"1";5;0
 ; ;"200";"2";"2";"57";"1";"1000";"untyped_363"; ;"4";"1";"0";2;0
 ; ;"200";"1";"2";"56";"1";"1000";"untyped_1233"; ;"10";"1";"1";5;0
 ; ;"100";"2";"1";"16";"3";"3100";"untyped_1648"; ;"3";"1";"1";4;0
 ; ;"400";"2";"4";"49";"1";"1000";"untyped_1695"; ;"4";"1";"0";3;0
 ; ;"200";"1";"2";"53";"1";"1000";"untyped_2140"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"47";"1";"1000";"untyped_2498"; ;"10";"1";"1";5;0
 ; ;"200";"2";"2";"47";"2";"2000";"untyped_2409"; ;"10";"1";"1";5;0
 ; ;"200";"1";"2";"52";"1";"1000";"untyped_1862"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"28";"3";"3100";"untyped_1435"; ;"3";"1";"1";5;0
 ; ;"100";"1";"1";"29";"3";"3100";"untyped_2112"; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"20";"3";"3100";"untyped_824"; ;"4";"1";"0";3;0
 ; ;"200";"1";"2";"35";"3";"3100";"untyped_2328"; ;"10";"1";"1";4;0
 ; ;"100";"2";"1";"19";"3";"3100";"untyped_1504"; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"6";"4";"4100";"untyped_128"; ;"10";"2";"2";6;0
 ; ;"100";"2";"1";"29";"3";"3100";"untyped_1597"; ;"10";"2";"2";8;0
 ; ;"200";"2";"2";"35";"1";"1000";"untyped_1849"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"2";"4";"4100";"untyped_147"; ;"6";"1";"2";4;0
 ; ;"100";"1";"1";"7";"3";"3100";"untyped_933"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"43";"2";"2000";"untyped_342"; ;"10";"1";"1";4;0
 ; ;"100";"1";"1";"9";"3";"3100";"untyped_235"; ;"10";"0";"1";4;0
 ; ;"200";"1";"2";"39";"3";"3100";"untyped_893"; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"40";"3";"3100";"untyped_388"; ;"4";"1";"0";3;0
 ; ;"200";"1";"2";"39";"3";"3100";"untyped_1783"; ;"10";"2";"1";5;0
 ; ;"100";"1";"1";"0";"4";"4100";"untyped_2037"; ;"10";"2";"4";9;0
 ; ;"100";"2";"1";"19";"3";"3100";"untyped_1772"; ;"10";"2";"2";8;0
 ; ;"100";"1";"1";"13";"3";"3100";"untyped_264"; ;"3";"1";"1";4;0
 ; ;"400";"2";"4";"56";"1";"1000";"untyped_1116"; ;"6";"2";"0";5;0
 ; ;"100";"2";"1";"29";"4";"4100";"untyped_172"; ;"10";"2";"1";6;0
 ; ;"200";"1";"2";"46";"1";"1000";"untyped_2255"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"0";"3";"3100";"untyped_2354"; ;"4";"1";"0";2;0
 ; ;"200";"2";"2";"54";"2";"2000";"untyped_2019"; ;"2";"0";"0";2;0
 ; ;"100";"1";"1";"12";"3";"3100";"untyped_1678"; ;"4";"1";"0";3;0
 ; ;"200";"2";"2";"72";"2";"2000";"untyped_1941"; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"58";"1";"1000";"untyped_479"; ;"3";"1";"1";3;0
 ; ;"350";"2";"3";"38";"1";"1000";"untyped_880"; ;"4";"1";"0";4;0
 ; ;"400";"2";"4";"95";"1";"1000";"untyped_1744"; ;"1";"0";"0";1;0
 ; ;"200";"1";"2";"52";"1";"1000";"untyped_2173"; ;"4";"0";"1";2;0
 ; ;"200";"2";"2";"53";"2";"2000";"untyped_418"; ;"3";"1";"1";6;0
 ; ;"200";"1";"2";"32";"2";"2000";"untyped_2079"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"49";"2";"2000";"untyped_468"; ;"3";"1";"1";5;0
 ; ;"100";"2";"1";"1";"3";"3100";"untyped_795"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"52";"2";"2000";"untyped_2289"; ;"10";"2";"4";9;0
 ; ;"100";"2";"1";"19";"3";"3100";"untyped_1196"; ;"10";"2";"1";6;0
 ; ;"200";"1";"2";"46";"1";"1000";"untyped_328"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"2";"4";"4100";"untyped_2480"; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"44";"6";"6000";"untyped_1492"; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"72";"2";"2000";"untyped_830"; ;"10";"0";"0";3;0
 ; ;"200";"1";"2";"53";"2";"2000";"untyped_822"; ;"6";"1";"1";5;0
 ; ;"200";"2";"2";"31";"6";"6000";"untyped_942"; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"52";"1";"1000";"untyped_1443"; ;"6";"2";"0";4;0
 ; ;"200";"1";"2";"34";"2";"2000";"untyped_845"; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"18";"3";"3100";"untyped_706"; ;"10";"1";"2";7;0
 ; ;"100";"2";"1";"4";"3";"3100";"untyped_2307"; ;"10";"1";"1";5;0
 ; ;"100";"1";"1";"8";"4";"4100";"untyped_1951"; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"29";"3";"3100";"untyped_451"; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"24";"2";"2000";"untyped_2365"; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"3";"4";"4100";"untyped_1049"; ;"10";"2";"1";6;0
 ; ;"100";"2";"1";"31";"3";"3100";"untyped_1953"; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"17";"3";"3100";"untyped_1471"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"63";"1";"1000";"untyped_24"; ;"3";"1";"1";5;0
 ; ;"350";"2";"3";"47";"1";"1000";"untyped_549"; ;"4";"1";"0";2;0
 ; ;"200";"1";"2";"51";"1";"1000";"untyped_1545"; ;"6";"2";"1";5;0
 ; ;"100";"1";"1";"16";"1";"1000";"untyped_1843"; ;"10";"0";"0";2;0
 ; ;"200";"2";"2";"41";"1";"1000";"untyped_1356"; ;"4";"1";"0";3;0
 ; ;"200";"1";"2";"52";"6";"6000";"untyped_682"; ;"10";"2";"1";5;0
 ; ;"200";"1";"2";"38";"3";"3100";"untyped_1499"; ;"10";"2";"1";5;0
 ; ;"100";"2";"1";"30";"1";"1000";"untyped_849"; ;"10";"0";"0";2;0
 ; ;"200";"1";"2";"47";"1";"1000";"untyped_82"; ;"10";"1";"1";5;0
 ; ;"100";"1";"1";"6";"4";"4100";"untyped_2269"; ;"10";"2";"2";6;0
 ; ;"400";"1";"4";"80";"4";"4200";"untyped_2289"; ;"10";"2";"4";9;0
 ; ;"100";"2";"1";"22";"3";"3100";"untyped_99"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"21";"4";"4100";"untyped_1098"; ;"10";"2";"1";8;0
 ; ;"200";"2";"2";"59";"2";"2000";"untyped_147"; ;"6";"1";"2";4;0
 ; ;"100";"2";"1";"23";"3";"3100";"untyped_2054"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"43";"1";"1000";"untyped_453"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"58";"1";"1000";"untyped_1674"; ;"3";"1";"1";3;0
 ; ;"350";"1";"3";"76";"1";"1000";"untyped_793"; ;"1";"0";"0";1;0
 ; ;"200";"2";"2";"32";"1";"1000";"untyped_1271"; ;"4";"1";"0";2;0
 ; ;"100";"1";"1";"38";"3";"3100";"untyped_1585"; ;"4";"1";"0";3;0
 ; ;"100";"1";"1";"23";"3";"3100";"untyped_2175"; ;"3";"1";"1";5;0
 ; ;"200";"1";"2";"45";"3";"3100";"untyped_1657"; ;"10";"2";"1";5;0
 ; ;"400";"2";"4";"58";"1";"1000";"untyped_164"; ;"10";"1";"0";3;0
 ; ;"100";"1";"1";"1";"4";"4100";"untyped_970"; ;"6";"2";"0";3;0
 ; ;"400";"2";"4";"55";"1";"1000";"untyped_1214"; ;"4";"1";"0";3;0
 ; ;"200";"2";"2";"34";"3";"3100";"untyped_1344"; ;"10";"2";"2";5;0
 ; ;"100";"2";"1";"4";"4";"4100";"untyped_567"; ;"10";"2";"2";7;0
 ; ;"100";"1";"1";"17";"3";"3100";"untyped_1142"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"62";"2";"2000";"untyped_1553"; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"38";"3";"3100";"untyped_2204"; ;"10";"2";"1";6;0
 ; ;"200";"2";"2";"64";"2";"2000";"untyped_1075"; ;"2";"0";"0";2;0
 ; ;"200";"2";"2";"34";"2";"2000";"untyped_2094"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"7";"3";"3100";"untyped_2172"; ;"3";"1";"1";5;0
 ; ;"200";"1";"2";"49";"1";"1000";"untyped_1137"; ;"3";"1";"1";4;0
 ; ;"330";"1";"3";"30";"1";"1000";"untyped_1837"; ;"4";"0";"1";4;0
 ; ;"100";"1";"1";"18";"3";"3100";"untyped_543"; ;"10";"1";"2";7;0
 ; ;"100";"2";"1";"1";"3";"3100";"untyped_2177"; ;"3";"1";"1";3;0
 ; ;"400";"2";"4";"73";"4";"4200";"untyped_945"; ;"10";"2";"0";5;0
 ; ;"100";"1";"1";"8";"4";"4100";"untyped_626"; ;"10";"2";"2";9;0
 ; ;"200";"1";"2";"58";"2";"2000";"untyped_1920"; ;"10";"1";"1";5;0
 ; ;"400";"2";"4";"73";"1";"1000";"untyped_12"; ;"6";"2";"0";3;0
 ; ;"200";"2";"2";"64";"1";"1000";"untyped_1556"; ;"2";"0";"0";2;0
 ; ;"100";"1";"1";"4";"3";"3100";"untyped_145"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"66";"1";"1000";"untyped_1978"; ;"10";"2";"2";5;0
 ; ;"200";"1";"2";"39";"3";"3100";"untyped_1049"; ;"10";"2";"1";6;0
 ; ;"200";"1";"2";"39";"1";"1000";"untyped_502"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"29";"6";"6000";"untyped_1587"; ;"10";"2";"2";5;0
 ; ;"200";"2";"2";"43";"2";"2000";"untyped_1392"; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"5";"4";"4100";"untyped_177"; ;"10";"2";"2";6;0
 ; ;"400";"2";"4";"63";"1";"1000";"untyped_331"; ;"6";"2";"0";3;0
 ; ;"100";"2";"1";"24";"3";"3100";"untyped_138"; ;"10";"1";"0";4;0
 ; ;"200";"1";"2";"48";"1";"1000";"untyped_435"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"3";"3";"3100";"untyped_184"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"39";"3";"3100";"untyped_1215"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"9";"4";"4100";"untyped_46"; ;"10";"2";"1";7;0
 ; ;"200";"2";"2";"53";"2";"2000";"untyped_847"; ;"3";"1";"1";4;0
