ID;__type;MARSTD;SEX;MARST;AGE;RELATE;RELATED;parentId;parent__type;HHTYPE;NMOTHERS;NFATHERS;count_parent_children;count_children
 ; ;"100";"2";"1";"1";"3";"3100";untyped_61; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"25";"3";"3100";untyped_1969; ;"4";"1";"0";3;0
 ; ;"200";"2";"2";"60";"1";"1000";untyped_268; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"48";"1";"1000";untyped_1715; ;"3";"1";"1";4;0
 ; ;"400";"2";"4";"71";"1";"1000";untyped_1470; ;"10";"2";"1";7;0
 ; ;"100";"1";"1";"21";"3";"3100";untyped_1893; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"20";"3";"3100";untyped_1444; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"53";"2";"2000";untyped_2210; ;"2";"0";"0";2;0
 ; ;"200";"2";"2";"29";"2";"2000";untyped_333; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"27";"6";"6000";untyped_1041; ;"10";"4";"2";8;0
 ; ;"200";"1";"2";"46";"1";"1000";untyped_400; ;"6";"2";"1";5;0
 ; ;"200";"1";"2";"52";"2";"2000";untyped_2347; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"49";"2";"2000";untyped_234; ;"6";"2";"1";6;0
 ; ;"200";"2";"2";"81";"1";"1000";untyped_1193; ;"10";"3";"3";9;0
 ; ;"100";"1";"1";"4";"3";"3100";untyped_691; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"8";"3";"3100";untyped_1739; ;"6";"2";"1";5;0
 ; ;"100";"2";"1";"1";"4";"4100";untyped_38; ;"6";"2";"1";6;0
 ; ;"200";"1";"2";"53";"3";"3100";untyped_2435; ;"10";"0";"1";4;0
 ; ;"400";"2";"4";"52";"1";"1000";untyped_1734; ;"4";"1";"0";2;0
 ; ;"100";"2";"1";"7";"3";"3100";untyped_1149; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"4";"4";"4100";untyped_156; ;"10";"2";"2";8;0
 ; ;"100";"2";"1";"46";"6";"6000";untyped_120; ;"10";"1";"1";5;0
 ; ;"100";"2";"1";"24";"3";"3100";untyped_2716; ;"4";"1";"0";4;0
 ; ;"100";"2";"1";"4";"4";"4100";untyped_1317; ;"6";"2";"1";6;0
 ; ;"100";"1";"1";"12";"3";"3100";untyped_1902; ;"10";"1";"1";5;0
 ; ;"200";"2";"2";"28";"3";"3100";untyped_1023; ;"4";"1";"0";2;0
 ; ;"100";"2";"1";"20";"6";"6000";untyped_248; ;"10";"0";"0";3;0
 ; ;"200";"2";"2";"39";"2";"2000";untyped_1907; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"7";"3";"3100";untyped_462; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"18";"3";"3100";untyped_978; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"77";"2";"2000";untyped_539; ;"2";"0";"0";2;0
 ; ;"100";"2";"1";"14";"4";"4100";untyped_294; ;"10";"2";"1";5;0
 ; ;"100";"2";"1";"20";"3";"3100";untyped_2333; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"28";"3";"3100";untyped_1419; ;"6";"1";"1";4;0
 ; ;"200";"1";"2";"30";"3";"3100";untyped_1724; ;"4";"1";"0";2;0
 ; ;"200";"2";"2";"39";"2";"2000";untyped_691; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"60";"1";"1000";untyped_1471; ;"10";"2";"2";6;0
 ; ;"100";"2";"1";"4";"3";"3100";untyped_597; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"32";"2";"2000";untyped_328; ;"10";"1";"1";5;0
 ; ;"200";"2";"2";"50";"2";"2000";untyped_2449; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"27";"3";"3100";untyped_1008; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"38";"2";"2000";untyped_2637; ;"10";"1";"1";5;0
 ; ;"100";"1";"1";"4";"3";"3100";untyped_281; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"53";"2";"2000";untyped_1496; ;"6";"2";"1";5;0
 ; ;"200";"2";"2";"40";"2";"2000";untyped_1748; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"8";"4";"4100";untyped_770; ;"10";"1";"2";9;0
 ; ;"200";"1";"2";"59";"1";"1000";untyped_420; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"45";"2";"2000";untyped_753; ;"6";"2";"2";5;0
 ; ;"100";"1";"1";"10";"3";"3100";untyped_199; ;"3";"1";"1";5;0
 ; ;"200";"1";"2";"46";"3";"3100";untyped_1391; ;"10";"2";"2";6;0
 ; ;"350";"2";"3";"49";"6";"6000";untyped_2168; ;"10";"1";"1";6;0
 ; ;"200";"2";"2";"39";"2";"2000";untyped_1817; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"15";"3";"3100";untyped_2457; ;"10";"2";"0";4;0
 ; ;"100";"2";"1";"26";"3";"3100";untyped_1871; ;"6";"3";"1";8;0
 ; ;"100";"2";"1";"23";"3";"3100";untyped_648; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"35";"1";"1000";untyped_167; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"45";"1";"1000";untyped_1722; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"19";"3";"3100";untyped_1649; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"56";"1";"1000";untyped_2294; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"58";"2";"2000";untyped_1521; ;"3";"1";"1";4;0
 ; ;"400";"2";"4";"58";"1";"1000";untyped_1482; ;"10";"1";"0";3;0
 ; ;"200";"1";"2";"28";"1";"1000";untyped_1725; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"49";"1";"1000";untyped_1349; ;"6";"1";"0";3;0
 ; ;"100";"2";"1";"1";"3";"3100";untyped_2001; ;"10";"1";"1";5;0
 ; ;"100";"1";"1";"16";"3";"3100";untyped_2138; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"18";"1";"1000";untyped_1827; ;"10";"0";"0";2;0
 ; ;"100";"2";"1";"13";"4";"4100";untyped_1279; ;"10";"2";"1";7;0
 ; ;"100";"2";"1";"0";"4";"4100";untyped_1832; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"50";"2";"2000";untyped_568; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"11";"3";"3100";untyped_466; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"28";"1";"1000";untyped_2014; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"31";"3";"3100";untyped_1406; ;"6";"2";"0";3;0
 ; ;"100";"1";"1";"5";"3";"3100";untyped_2426; ;"10";"1";"1";6;0
 ; ;"200";"1";"2";"60";"1";"1000";untyped_1729; ;"6";"0";"1";3;0
 ; ;"200";"2";"2";"51";"1";"1000";untyped_949; ;"4";"1";"0";3;0
 ; ;"200";"1";"2";"27";"2";"2000";untyped_34; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"3";"3";"3100";untyped_480; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"55";"2";"2000";untyped_1409; ;"10";"2";"2";6;0
 ; ;"100";"2";"1";"5";"3";"3100";untyped_2218; ;"3";"1";"1";4;0
 ; ;"400";"2";"4";"42";"1";"1000";untyped_2465; ;"4";"1";"0";2;0
 ; ;"200";"1";"2";"50";"1";"1000";untyped_1514; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"20";"3";"3100";untyped_1856; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"65";"1";"1000";untyped_2501; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"11";"4";"4100";untyped_2567; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"41";"3";"3100";untyped_2018; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"47";"2";"2000";untyped_2412; ;"2";"0";"0";2;0
 ; ;"100";"2";"1";"2";"3";"3100";untyped_31; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"15";"3";"3100";untyped_288; ;"3";"1";"1";4;0
 ; ;"400";"1";"4";"87";"4";"4200";untyped_2384; ;"6";"1";"2";4;0
 ; ;"100";"1";"1";"29";"3";"3100";untyped_589; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"34";"2";"2000";untyped_2417; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"49";"2";"2000";untyped_133; ;"10";"2";"2";7;0
 ; ;"200";"1";"2";"76";"1";"1000";untyped_2608; ;"6";"0";"0";3;0
 ; ;"200";"1";"2";"72";"2";"2000";untyped_1965; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"41";"3";"3100";untyped_1395; ;"4";"1";"0";2;0
 ; ;"200";"1";"2";"33";"1";"1000";untyped_374; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"48";"3";"3100";untyped_1327; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"61";"1";"1000";untyped_1141; ;"10";"2";"2";6;0
 ; ;"100";"2";"1";"37";"6";"6000";untyped_1506; ;"10";"0";"0";3;0
 ; ;"100";"2";"1";"4";"3";"3100";untyped_1946; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"35";"3";"3100";untyped_155; ;"10";"2";"1";4;0
 ; ;"200";"1";"2";"28";"3";"3100";untyped_1920; ;"10";"1";"0";3;0
 ; ;"100";"2";"1";"24";"3";"3100";untyped_1356; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"28";"3";"3100";untyped_1279; ;"10";"2";"1";7;0
 ; ;"100";"2";"1";"4";"3";"3100";untyped_555; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"37";"6";"6000";untyped_842; ;"10";"0";"0";3;0
 ; ;"100";"2";"1";"22";"4";"4100";untyped_1022; ;"10";"3";"1";9;0
 ; ;"200";"1";"2";"53";"1";"1000";untyped_1852; ;"10";"1";"1";5;0
 ; ;"200";"1";"2";"42";"3";"3100";untyped_2195; ;"10";"2";"1";5;0
 ; ;"100";"1";"1";"23";"3";"3100";untyped_659; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"5";"3";"3100";untyped_942; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"8";"3";"3100";untyped_1561; ;"10";"1";"1";6;0
 ; ;"100";"1";"1";"6";"4";"4100";untyped_1245; ;"6";"2";"1";6;0
 ; ;"200";"1";"2";"51";"1";"1000";untyped_2117; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"23";"3";"3100";untyped_2423; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"0";"4";"4100";untyped_1868; ;"6";"2";"1";4;0
 ; ;"100";"1";"1";"26";"6";"6000";untyped_1751; ;"10";"0";"0";2;0
 ; ;"200";"2";"2";"53";"2";"2000";untyped_613; ;"6";"2";"1";5;0
 ; ;"100";"2";"1";"11";"3";"3100";untyped_2433; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"45";"1";"1000";untyped_1207; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"43";"1";"1000";untyped_805; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"50";"2";"2000";untyped_214; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"48";"2";"2000";untyped_1546; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"85";"2";"2000";untyped_1674; ;"10";"3";"3";9;0
 ; ;"200";"2";"2";"37";"1";"1000";untyped_1593; ;"10";"1";"2";6;0
 ; ;"100";"1";"1";"13";"3";"3100";untyped_686; ;"4";"1";"0";3;0
 ; ;"200";"2";"2";"40";"6";"6000";untyped_242; ;"10";"2";"1";5;0
 ; ;"200";"2";"2";"27";"6";"6000";untyped_460; ;"10";"1";"1";4;0
 ; ;"100";"1";"1";"9";"3";"3100";untyped_635; ;"4";"1";"0";3;0
 ; ;"200";"1";"2";"32";"2";"2000";untyped_330; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"34";"2";"2000";untyped_1946; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"12";"4";"4100";untyped_1786; ;"10";"2";"1";6;0
 ; ;"400";"2";"4";"73";"4";"4200";untyped_2151; ;"6";"2";"1";5;0
 ; ;"200";"2";"2";"29";"6";"6000";untyped_551; ;"10";"2";"1";5;0
 ; ;"200";"2";"2";"35";"3";"3100";untyped_712; ;"6";"2";"1";5;0
 ; ;"200";"1";"2";"65";"1";"1000";untyped_2726; ;"6";"2";"1";6;0
 ; ;"100";"2";"1";"9";"1";"1000";untyped_1787; ;"10";"0";"0";2;0
 ; ;"200";"1";"2";"84";"2";"2000";untyped_2689; ;"2";"0";"0";2;0
 ; ;"200";"1";"2";"28";"1";"1000";untyped_1773; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"40";"3";"3100";untyped_1135; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"50";"6";"6000";untyped_239; ;"10";"2";"1";5;0
 ; ;"100";"2";"1";"13";"3";"3100";untyped_2449; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"56";"1";"1000";untyped_224; ;"10";"2";"2";5;0
 ; ;"200";"1";"2";"38";"1";"1000";untyped_154; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"12";"3";"3100";untyped_1703; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"5";"3";"3100";untyped_109; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"20";"3";"3100";untyped_1660; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"63";"1";"1000";untyped_2415; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"52";"2";"2000";untyped_2479; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"15";"3";"3100";untyped_1115; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"51";"2";"2000";untyped_640; ;"10";"1";"1";5;0
 ; ;"200";"2";"2";"25";"6";"6000";untyped_1134; ;"10";"3";"1";6;0
 ; ;"200";"1";"2";"39";"1";"1000";untyped_1015; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"62";"1";"1000";untyped_1547; ;"2";"0";"0";2;0
 ; ;"200";"2";"2";"44";"1";"1000";untyped_1678; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"45";"2";"2000";untyped_2208; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"36";"1";"1000";untyped_2159; ;"4";"1";"0";2;0
 ; ;"100";"1";"1";"26";"3";"3100";untyped_1496; ;"6";"2";"1";5;0
 ; ;"200";"1";"2";"30";"1";"1000";untyped_2399; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"36";"3";"3100";untyped_2321; ;"3";"1";"1";6;0
 ; ;"400";"1";"4";"63";"1";"1000";untyped_2090; ;"1";"0";"0";1;0
 ; ;"200";"1";"2";"49";"1";"1000";untyped_2662; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"52";"2";"2000";untyped_1150; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"16";"3";"3100";untyped_2075; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"39";"2";"2000";untyped_2114; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"6";"3";"3100";untyped_144; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"37";"3";"3100";untyped_69; ;"10";"2";"2";5;0
 ; ;"100";"2";"1";"4";"4";"4100";untyped_1324; ;"6";"2";"1";6;0
 ; ;"200";"1";"2";"49";"2";"2000";untyped_1754; ;"10";"1";"1";6;0
 ; ;"100";"1";"1";"30";"3";"3100";untyped_538; ;"10";"1";"1";4;0
 ; ;"200";"2";"2";"50";"2";"2000";untyped_1088; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"21";"3";"3100";untyped_2124; ;"4";"0";"1";2;0
 ; ;"100";"1";"1";"12";"3";"3100";untyped_1947; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"70";"2";"2000";untyped_1895; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"2";"3";"3100";untyped_1392; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"33";"1";"1000";untyped_2730; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"20";"3";"3100";untyped_1688; ;"6";"2";"1";5;0
 ; ;"200";"1";"2";"79";"1";"1000";untyped_1135; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"56";"2";"2000";untyped_1481; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"26";"6";"6000";untyped_36; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"15";"3";"3100";untyped_2714; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"49";"1";"1000";untyped_600; ;"10";"3";"3";8;0
 ; ;"200";"1";"2";"51";"1";"1000";untyped_978; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"2";"4";"4100";untyped_775; ;"10";"1";"0";5;0
 ; ;"200";"1";"2";"47";"1";"1000";untyped_1736; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"7";"3";"3100";untyped_1123; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"19";"3";"3100";untyped_56; ;"10";"1";"1";4;0
 ; ;"200";"2";"2";"45";"6";"6000";untyped_1315; ;"10";"2";"1";5;0
 ; ;"100";"1";"1";"26";"3";"3100";untyped_1053; ;"6";"2";"1";6;0
 ; ;"200";"2";"2";"29";"2";"2000";untyped_1201; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"18";"1";"1000";untyped_1050; ;"10";"0";"0";2;0
 ; ;"100";"2";"1";"2";"3";"3100";untyped_1816; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"0";"4";"4100";untyped_2236; ;"10";"2";"2";7;0
 ; ;"100";"2";"1";"4";"4";"4100";untyped_432; ;"6";"2";"1";4;0
 ; ;"100";"1";"1";"11";"4";"4100";untyped_511; ;"10";"2";"1";8;0
 ; ;"200";"1";"2";"46";"1";"1000";untyped_2139; ;"10";"1";"1";5;0
 ; ;"100";"2";"1";"3";"3";"3100";untyped_1220; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"46";"1";"1000";untyped_1553; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"46";"2";"2000";untyped_148; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"64";"2";"2000";untyped_2133; ;"2";"0";"0";2;0
 ; ;"100";"1";"1";"5";"3";"3100";untyped_1125; ;"4";"1";"0";3;0
 ; ;"200";"1";"2";"77";"1";"1000";untyped_737; ;"10";"1";"2";4;0
 ; ;"100";"1";"1";"22";"4";"4100";untyped_859; ;"10";"2";"1";5;0
 ; ;"200";"1";"2";"27";"1";"1000";untyped_1529; ;"2";"0";"0";2;0
 ; ;"100";"1";"1";"24";"3";"3100";untyped_1244; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"59";"2";"2000";untyped_1096; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"2";"3";"3100";untyped_1708; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"23";"6";"6000";untyped_182; ;"10";"2";"2";9;0
 ; ;"100";"1";"1";"24";"3";"3100";untyped_2384; ;"6";"1";"2";4;0
 ; ;"200";"2";"2";"35";"2";"2000";untyped_2304; ;"6";"2";"2";6;0
 ; ;"100";"2";"1";"10";"3";"3100";untyped_2318; ;"3";"1";"1";4;0
 ; ;"350";"1";"3";"49";"3";"3100";untyped_130; ;"4";"0";"1";2;0
 ; ;"100";"2";"1";"26";"3";"3100";untyped_1237; ;"3";"1";"1";5;0
 ; ;"200";"2";"2";"42";"2";"2000";untyped_400; ;"6";"2";"1";5;0
 ; ;"200";"2";"2";"25";"2";"2000";untyped_2173; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"83";"1";"1000";untyped_346; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"26";"6";"6000";untyped_1036; ;"10";"2";"2";5;0
 ; ;"200";"1";"2";"48";"1";"1000";untyped_455; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"38";"6";"6000";untyped_853; ;"10";"2";"1";5;0
 ; ;"200";"1";"2";"50";"2";"2000";untyped_1678; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"32";"2";"2000";untyped_1351; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"46";"1";"1000";untyped_2095; ;"6";"2";"1";5;0
 ; ;"100";"1";"1";"19";"6";"6000";untyped_2670; ;"10";"0";"0";3;0
 ; ;"200";"2";"2";"36";"2";"2000";untyped_1175; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"56";"1";"1000";untyped_2026; ;"10";"1";"1";6;0
 ; ;"200";"2";"2";"46";"2";"2000";untyped_2708; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"30";"1";"1000";untyped_2305; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"49";"1";"1000";untyped_2179; ;"4";"1";"0";3;0
 ; ;"100";"1";"1";"24";"3";"3100";untyped_522; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"17";"3";"3100";untyped_234; ;"6";"2";"1";6;0
 ; ;"100";"1";"1";"13";"3";"3100";untyped_85; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"2";"4";"4100";untyped_1297; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"28";"2";"2000";untyped_74; ;"10";"1";"1";4;0
 ; ;"100";"2";"1";"19";"3";"3100";untyped_2146; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"33";"3";"3100";untyped_944; ;"10";"2";"1";6;0
 ; ;"100";"2";"1";"19";"1";"1000";untyped_1659; ;"1";"0";"0";1;0
 ; ;"200";"2";"2";"57";"2";"2000";untyped_1939; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"23";"6";"6000";untyped_1263; ;"10";"2";"2";6;0
 ; ;"100";"2";"1";"7";"4";"4100";untyped_862; ;"10";"2";"1";5;0
 ; ;"100";"1";"1";"31";"3";"3100";untyped_557; ;"4";"1";"0";2;0
 ; ;"200";"1";"2";"64";"1";"1000";untyped_97; ;"2";"0";"0";2;0
 ; ;"100";"2";"1";"15";"3";"3100";untyped_2421; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"3";"4";"4100";untyped_1585; ;"6";"1";"1";4;0
 ; ;"200";"2";"2";"39";"2";"2000";untyped_1769; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"50";"1";"1000";untyped_472; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"13";"4";"4100";untyped_2529; ;"6";"1";"1";4;0
 ; ;"200";"1";"2";"55";"1";"1000";untyped_1249; ;"10";"1";"1";4;0
 ; ;"200";"2";"2";"49";"2";"2000";untyped_488; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"0";"3";"3100";untyped_418; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"31";"1";"1000";untyped_1959; ;"10";"2";"1";6;0
 ; ;"100";"1";"1";"4";"3";"3100";untyped_1491; ;"4";"1";"0";3;0
 ; ;"200";"1";"2";"52";"1";"1000";untyped_1167; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"48";"1";"1000";untyped_1340; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"1";"4";"4100";untyped_2456; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"25";"3";"3100";untyped_1939; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"38";"1";"1000";untyped_1373; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"27";"3";"3100";untyped_1144; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"9";"3";"3100";untyped_918; ;"3";"1";"1";5;0
 ; ;"100";"2";"1";"3";"4";"4100";untyped_1812; ;"10";"2";"1";6;0
 ; ;"200";"2";"2";"25";"3";"3100";untyped_108; ;"10";"1";"1";6;0
 ; ;"100";"2";"1";"21";"3";"3100";untyped_2394; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"60";"2";"2000";untyped_1542; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"3";"4";"4100";untyped_107; ;"10";"2";"2";5;0
 ; ;"200";"1";"2";"64";"1";"1000";untyped_877; ;"2";"0";"0";2;0
 ; ;"200";"2";"2";"66";"2";"2000";untyped_118; ;"10";"2";"2";5;0
 ; ;"200";"1";"2";"77";"2";"2000";untyped_1148; ;"10";"2";"2";6;0
 ; ;"100";"2";"1";"16";"4";"4100";untyped_2633; ;"10";"0";"0";3;0
 ; ;"200";"2";"2";"42";"2";"2000";untyped_1138; ;"10";"1";"1";5;0
 ; ;"100";"1";"1";"4";"3";"3100";untyped_974; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"14";"3";"3100";untyped_1085; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"21";"3";"3100";untyped_786; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"23";"6";"6000";untyped_275; ;"10";"1";"1";7;0
 ; ;"100";"1";"1";"3";"3";"3100";untyped_632; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"79";"2";"2000";untyped_841; ;"2";"0";"0";2;0
 ; ;"100";"1";"1";"27";"3";"3100";untyped_902; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"31";"3";"3100";untyped_1078; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"32";"2";"2000";untyped_1163; ;"3";"1";"1";4;0
 ; ;"400";"1";"4";"58";"1";"1000";untyped_485; ;"10";"1";"2";4;0
 ; ;"200";"1";"2";"54";"2";"2000";untyped_1140; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"21";"3";"3100";untyped_275; ;"10";"1";"1";7;0
 ; ;"100";"2";"1";"19";"4";"4100";untyped_2085; ;"6";"0";"0";4;0
 ; ;"200";"1";"2";"24";"1";"1000";untyped_1793; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"37";"2";"2000";untyped_2151; ;"6";"2";"1";5;0
 ; ;"200";"1";"2";"52";"2";"2000";untyped_1677; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"22";"3";"3100";untyped_286; ;"4";"1";"0";3;0
 ; ;"200";"1";"2";"55";"1";"1000";untyped_2025; ;"10";"2";"3";8;0
 ; ;"100";"2";"1";"16";"4";"4100";untyped_1424; ;"6";"1";"2";6;0
 ; ;"100";"1";"1";"17";"3";"3100";untyped_2468; ;"4";"1";"0";3;0
 ; ;"100";"1";"1";"4";"3";"3100";untyped_741; ;"3";"1";"1";5;0
 ; ;"100";"1";"1";"3";"4";"4100";untyped_174; ;"10";"2";"1";5;0
 ; ;"100";"1";"1";"11";"3";"3100";untyped_1060; ;"4";"1";"0";2;0
 ; ;"100";"2";"1";"17";"3";"3100";untyped_1842; ;"3";"1";"1";6;0
 ; ;"100";"2";"1";"36";"3";"3100";untyped_1230; ;"4";"1";"0";2;0
 ; ;"400";"2";"4";"80";"1";"1000";untyped_859; ;"10";"2";"1";5;0
 ; ;"100";"1";"1";"1";"4";"4100";untyped_542; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"48";"2";"2000";untyped_216; ;"10";"1";"1";6;0
 ; ;"100";"1";"1";"1";"3";"3100";untyped_2672; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"14";"3";"3100";untyped_848; ;"4";"1";"0";3;0
 ; ;"100";"1";"1";"13";"3";"3100";untyped_2541; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"6";"3";"3100";untyped_1740; ;"6";"1";"1";3;0
 ; ;"100";"2";"1";"0";"4";"4100";untyped_812; ;"10";"1";"0";4;0
 ; ;"100";"2";"1";"20";"3";"3100";untyped_2131; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"59";"2";"2000";untyped_538; ;"10";"1";"1";4;0
 ; ;"100";"2";"1";"2";"3";"3100";untyped_828; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"62";"1";"1000";untyped_1274; ;"3";"1";"1";3;0
