ID;__type;EMPSTAT;INDGEN;SEX;AGE;EMPSTATD;parentId;parent__type;HHTYPE;count_parent_children;count_children
PERNUM_22873;PERNUM;"1";"10";"2";"51";"110";SERIAL_36074;SERIAL;"3";4;0
PERNUM_109;PERNUM;"1";"10";"2";"17";"110";SERIAL_107;SERIAL;"10";6;0
PERNUM_22874;PERNUM;"1";"10";"2";"15";"110";SERIAL_34409;SERIAL;"3";4;0
PERNUM_22875;PERNUM;"1";"10";"2";"33";"110";SERIAL_33432;SERIAL;"3";4;0
PERNUM_22877;PERNUM;"0";"0";"2";"1";"0";SERIAL_33493;SERIAL;"3";3;0
PERNUM_22880;PERNUM;"1";"10";"2";"38";"110";SERIAL_33401;SERIAL;"3";4;0
PERNUM_22881;PERNUM;"1";"90";"1";"26";"110";SERIAL_37580;SERIAL;"10";4;0
PERNUM_1872;PERNUM;"1";"10";"2";"19";"110";SERIAL_1865;SERIAL;"10";9;0
PERNUM_22882;PERNUM;"1";"10";"2";"21";"110";SERIAL_36572;SERIAL;"6";3;0
PERNUM_1412;PERNUM;"1";"113";"2";"26";"110";SERIAL_1406;SERIAL;"10";7;0
PERNUM_633;PERNUM;"0";"0";"1";"5";"0";SERIAL_629;SERIAL;"10";6;0
PERNUM_1840;PERNUM;"1";"10";"2";"59";"110";SERIAL_1837;SERIAL;"10";5;0
PERNUM_22884;PERNUM;"0";"0";"2";"5";"0";SERIAL_35116;SERIAL;"3";4;0
PERNUM_22885;PERNUM;"1";"30";"1";"19";"110";SERIAL_32703;SERIAL;"3";3;0
PERNUM_22886;PERNUM;"0";"0";"1";"9";"0";SERIAL_33065;SERIAL;"6";5;0
PERNUM_1311;PERNUM;"3";"0";"1";"48";"390";SERIAL_1309;SERIAL;"3";3;0
PERNUM_1537;PERNUM;"1";"30";"1";"47";"110";SERIAL_1532;SERIAL;"10";5;0
PERNUM_1622;PERNUM;"3";"0";"1";"75";"390";SERIAL_1621;SERIAL;"2";2;0
PERNUM_22887;PERNUM;"3";"0";"2";"90";"390";SERIAL_31878;SERIAL;"6";4;0
PERNUM_22888;PERNUM;"3";"0";"2";"17";"330";SERIAL_33624;SERIAL;"3";5;0
PERNUM_52;PERNUM;"0";"0";"1";"0";"0";SERIAL_51;SERIAL;"6";5;0
PERNUM_19;PERNUM;"0";"0";"2";"1";"0";SERIAL_17;SERIAL;"6";3;0
PERNUM_22891;PERNUM;"1";"30";"1";"48";"110";SERIAL_36128;SERIAL;"3";4;0
PERNUM_1432;PERNUM;"1";"10";"2";"18";"110";SERIAL_1431;SERIAL;"3";3;0
PERNUM_22893;PERNUM;"0";"0";"2";"2";"0";SERIAL_31698;SERIAL;"3";3;0
PERNUM_22894;PERNUM;"0";"0";"1";"2";"0";SERIAL_36346;SERIAL;"6";7;0
PERNUM_1416;PERNUM;"1";"10";"1";"29";"110";SERIAL_1413;SERIAL;"3";4;0
PERNUM_22895;PERNUM;"1";"112";"2";"34";"110";SERIAL_31709;SERIAL;"10";4;0
PERNUM_1599;PERNUM;"2";"0";"1";"19";"230";SERIAL_1596;SERIAL;"3";5;0
PERNUM_22897;PERNUM;"1";"10";"1";"40";"110";SERIAL_38216;SERIAL;"3";4;0
PERNUM_22898;PERNUM;"1";"50";"2";"53";"110";SERIAL_35496;SERIAL;"3";3;0
PERNUM_1228;PERNUM;"3";"0";"1";"61";"310";SERIAL_1227;SERIAL;"2";1;0
PERNUM_22901;PERNUM;"3";"0";"2";"59";"390";SERIAL_35828;SERIAL;"10";7;0
PERNUM_22903;PERNUM;"1";"30";"2";"40";"110";SERIAL_33796;SERIAL;"3";3;0
PERNUM_365;PERNUM;"3";"0";"1";"64";"390";SERIAL_363;SERIAL;"2";2;0
PERNUM_22905;PERNUM;"1";"10";"1";"52";"110";SERIAL_35240;SERIAL;"6";4;0
PERNUM_22906;PERNUM;"0";"0";"2";"2";"0";SERIAL_30577;SERIAL;"3";3;0
PERNUM_22909;PERNUM;"0";"0";"2";"2";"0";SERIAL_33987;SERIAL;"10";5;0
PERNUM_884;PERNUM;"1";"60";"1";"41";"110";SERIAL_882;SERIAL;"10";6;0
PERNUM_22913;PERNUM;"3";"0";"2";"81";"310";SERIAL_29978;SERIAL;"4";2;0
PERNUM_22915;PERNUM;"1";"60";"2";"33";"110";SERIAL_35753;SERIAL;"2";2;0
PERNUM_987;PERNUM;"1";"60";"2";"34";"110";SERIAL_978;SERIAL;"10";9;0
PERNUM_1854;PERNUM;"3";"0";"2";"15";"330";SERIAL_1853;SERIAL;"6";3;0
PERNUM_22917;PERNUM;"1";"10";"2";"53";"110";SERIAL_33799;SERIAL;"10";7;0
PERNUM_22918;PERNUM;"0";"0";"2";"1";"0";SERIAL_32777;SERIAL;"3";6;0
PERNUM_22919;PERNUM;"1";"10";"2";"33";"110";SERIAL_35314;SERIAL;"3";6;0
PERNUM_22921;PERNUM;"0";"0";"2";"6";"0";SERIAL_34581;SERIAL;"3";9;0
PERNUM_22922;PERNUM;"1";"30";"1";"39";"110";SERIAL_36771;SERIAL;"3";5;0
PERNUM_403;PERNUM;"1";"10";"2";"39";"110";SERIAL_401;SERIAL;"3";2;0
PERNUM_22924;PERNUM;"1";"10";"2";"55";"110";SERIAL_30569;SERIAL;"3";4;0
PERNUM_22925;PERNUM;"3";"0";"2";"59";"390";SERIAL_35875;SERIAL;"10";5;0
PERNUM_22928;PERNUM;"0";"0";"2";"2";"0";SERIAL_30551;SERIAL;"3";4;0
PERNUM_329;PERNUM;"0";"0";"2";"3";"0";SERIAL_327;SERIAL;"3";4;0
PERNUM_22932;PERNUM;"1";"30";"1";"31";"110";SERIAL_32354;SERIAL;"6";4;0
PERNUM_22936;PERNUM;"3";"0";"2";"85";"390";SERIAL_35702;SERIAL;"6";4;0
PERNUM_588;PERNUM;"0";"0";"2";"11";"0";SERIAL_580;SERIAL;"10";14;0
PERNUM_1888;PERNUM;"0";"0";"1";"12";"0";SERIAL_1886;SERIAL;"10";8;0
PERNUM_22941;PERNUM;"1";"80";"1";"37";"110";SERIAL_35907;SERIAL;"3";4;0
PERNUM_22942;PERNUM;"1";"30";"1";"17";"110";SERIAL_37280;SERIAL;"4";2;0
PERNUM_22944;PERNUM;"1";"10";"2";"44";"110";SERIAL_34544;SERIAL;"10";7;0
PERNUM_22945;PERNUM;"1";"10";"1";"32";"110";SERIAL_35005;SERIAL;"10";5;0
PERNUM_22947;PERNUM;"1";"10";"1";"49";"110";SERIAL_30615;SERIAL;"10";5;0
PERNUM_22950;PERNUM;"3";"0";"2";"20";"330";SERIAL_36226;SERIAL;"10";2;0
PERNUM_22953;PERNUM;"1";"60";"2";"46";"110";SERIAL_36324;SERIAL;"2";2;0
PERNUM_22952;PERNUM;"1";"60";"1";"49";"110";SERIAL_35144;SERIAL;"3";4;0
PERNUM_22954;PERNUM;"1";"10";"1";"34";"110";SERIAL_31010;SERIAL;"10";5;0
PERNUM_22955;PERNUM;"0";"0";"2";"6";"0";SERIAL_33425;SERIAL;"3";2;0
PERNUM_22958;PERNUM;"0";"0";"2";"8";"0";SERIAL_36926;SERIAL;"3";5;0
PERNUM_22957;PERNUM;"3";"0";"1";"16";"330";SERIAL_34777;SERIAL;"3";4;0
PERNUM_22960;PERNUM;"1";"10";"1";"41";"110";SERIAL_32580;SERIAL;"10";10;0
PERNUM_22961;PERNUM;"0";"0";"1";"0";"0";SERIAL_38245;SERIAL;"3";4;0
PERNUM_22962;PERNUM;"1";"30";"2";"41";"110";SERIAL_30182;SERIAL;"4";2;0
PERNUM_22963;PERNUM;"0";"0";"2";"3";"0";SERIAL_32043;SERIAL;"3";2;0
PERNUM_22964;PERNUM;"1";"10";"1";"51";"110";SERIAL_38076;SERIAL;"6";5;0
PERNUM_22965;PERNUM;"3";"0";"1";"51";"390";SERIAL_31846;SERIAL;"6";5;0
PERNUM_22966;PERNUM;"1";"10";"1";"19";"110";SERIAL_38115;SERIAL;"3";5;0
PERNUM_22967;PERNUM;"1";"10";"2";"42";"110";SERIAL_36123;SERIAL;"3";3;0
PERNUM_22970;PERNUM;"0";"0";"2";"5";"0";SERIAL_33325;SERIAL;"10";9;0
PERNUM_22971;PERNUM;"1";"10";"1";"20";"110";SERIAL_34025;SERIAL;"10";9;0
PERNUM_22972;PERNUM;"0";"0";"1";"9";"0";SERIAL_37696;SERIAL;"10";9;0
PERNUM_22975;PERNUM;"0";"0";"1";"3";"0";SERIAL_36347;SERIAL;"10";4;0
PERNUM_1788;PERNUM;"1";"10";"2";"18";"110";SERIAL_1787;SERIAL;"10";5;0
PERNUM_22977;PERNUM;"3";"0";"2";"20";"330";SERIAL_36632;SERIAL;"10";6;0
PERNUM_22978;PERNUM;"1";"30";"1";"28";"110";SERIAL_31931;SERIAL;"10";2;0
PERNUM_22979;PERNUM;"1";"10";"2";"78";"110";SERIAL_29943;SERIAL;"10";8;0
PERNUM_22980;PERNUM;"3";"0";"2";"56";"310";SERIAL_31024;SERIAL;"2";2;0
PERNUM_22981;PERNUM;"1";"10";"2";"41";"110";SERIAL_32946;SERIAL;"3";2;0
PERNUM_1159;PERNUM;"1";"30";"1";"56";"110";SERIAL_1156;SERIAL;"10";5;0
PERNUM_22985;PERNUM;"3";"0";"2";"65";"390";SERIAL_36715;SERIAL;"10";4;0
PERNUM_678;PERNUM;"1";"10";"2";"62";"110";SERIAL_676;SERIAL;"6";2;0
PERNUM_1850;PERNUM;"0";"0";"1";"1";"0";SERIAL_1847;SERIAL;"6";3;0
PERNUM_1152;PERNUM;"1";"10";"1";"46";"110";SERIAL_1150;SERIAL;"3";6;0
PERNUM_1646;PERNUM;"0";"0";"2";"12";"0";SERIAL_1643;SERIAL;"3";4;0
PERNUM_22991;PERNUM;"1";"10";"2";"42";"110";SERIAL_37030;SERIAL;"3";4;0
PERNUM_22992;PERNUM;"1";"10";"2";"50";"110";SERIAL_34576;SERIAL;"6";3;0
PERNUM_22993;PERNUM;"0";"0";"2";"3";"0";SERIAL_35347;SERIAL;"10";6;0
PERNUM_22994;PERNUM;"1";"50";"1";"54";"110";SERIAL_35612;SERIAL;"2";2;0
PERNUM_22995;PERNUM;"1";"10";"1";"15";"110";SERIAL_35852;SERIAL;"3";4;0
PERNUM_823;PERNUM;"1";"60";"2";"50";"110";SERIAL_820;SERIAL;"4";4;0
PERNUM_22998;PERNUM;"1";"30";"1";"53";"110";SERIAL_36978;SERIAL;"3";4;0
PERNUM_23001;PERNUM;"1";"10";"2";"21";"110";SERIAL_34526;SERIAL;"10";4;0
PERNUM_23002;PERNUM;"1";"10";"1";"26";"110";SERIAL_37236;SERIAL;"3";5;0
PERNUM_1388;PERNUM;"0";"0";"1";"14";"0";SERIAL_1386;SERIAL;"3";6;0
PERNUM_23003;PERNUM;"1";"114";"2";"38";"110";SERIAL_37887;SERIAL;"6";4;0
PERNUM_370;PERNUM;"0";"0";"1";"0";"0";SERIAL_366;SERIAL;"10";7;0
PERNUM_23005;PERNUM;"1";"50";"2";"25";"110";SERIAL_35618;SERIAL;"10";2;0
PERNUM_23006;PERNUM;"0";"0";"2";"13";"0";SERIAL_29876;SERIAL;"10";6;0
PERNUM_23007;PERNUM;"0";"0";"1";"14";"0";SERIAL_33031;SERIAL;"6";4;0
PERNUM_1859;PERNUM;"1";"10";"1";"66";"110";SERIAL_1858;SERIAL;"4";2;0
PERNUM_23008;PERNUM;"3";"0";"1";"15";"330";SERIAL_30339;SERIAL;"3";4;0
PERNUM_23009;PERNUM;"1";"50";"1";"47";"110";SERIAL_32010;SERIAL;"3";5;0
PERNUM_23010;PERNUM;"1";"30";"1";"39";"110";SERIAL_37604;SERIAL;"3";3;0
PERNUM_23011;PERNUM;"0";"0";"1";"6";"0";SERIAL_38070;SERIAL;"10";4;0
PERNUM_238;PERNUM;"1";"30";"2";"45";"110";SERIAL_234;SERIAL;"3";4;0
PERNUM_375;PERNUM;"1";"10";"2";"29";"110";SERIAL_371;SERIAL;"10";4;0
PERNUM_1701;PERNUM;"1";"10";"2";"64";"110";SERIAL_1698;SERIAL;"6";3;0
PERNUM_1956;PERNUM;"1";"10";"1";"63";"110";SERIAL_1954;SERIAL;"3";3;0
PERNUM_23013;PERNUM;"3";"0";"2";"19";"330";SERIAL_34082;SERIAL;"3";4;0
PERNUM_23014;PERNUM;"1";"50";"1";"44";"110";SERIAL_34397;SERIAL;"3";3;0
PERNUM_23015;PERNUM;"0";"0";"2";"5";"0";SERIAL_32605;SERIAL;"10";6;0
PERNUM_23016;PERNUM;"1";"30";"1";"24";"110";SERIAL_38412;SERIAL;"3";4;0
PERNUM_23017;PERNUM;"1";"70";"2";"53";"110";SERIAL_33352;SERIAL;"2";2;0
PERNUM_1381;PERNUM;"1";"10";"1";"24";"110";SERIAL_1379;SERIAL;"10";4;0
PERNUM_337;PERNUM;"2";"0";"1";"30";"230";SERIAL_333;SERIAL;"10";6;0
PERNUM_23020;PERNUM;"3";"0";"2";"63";"310";SERIAL_34691;SERIAL;"2";2;0
PERNUM_23022;PERNUM;"0";"0";"2";"7";"0";SERIAL_34740;SERIAL;"3";3;0
PERNUM_23023;PERNUM;"1";"10";"2";"49";"110";SERIAL_36682;SERIAL;"4";2;0
PERNUM_893;PERNUM;"1";"10";"2";"36";"110";SERIAL_891;SERIAL;"3";2;0
PERNUM_23024;PERNUM;"3";"0";"2";"74";"390";SERIAL_34146;SERIAL;"10";5;0
PERNUM_1868;PERNUM;"0";"0";"2";"10";"0";SERIAL_1864;SERIAL;"6";4;0
PERNUM_744;PERNUM;"0";"0";"2";"5";"0";SERIAL_735;SERIAL;"10";9;0
PERNUM_618;PERNUM;"3";"0";"1";"18";"330";SERIAL_616;SERIAL;"10";5;0
PERNUM_23026;PERNUM;"3";"0";"2";"15";"330";SERIAL_37021;SERIAL;"10";4;0
PERNUM_541;PERNUM;"3";"0";"2";"20";"330";SERIAL_535;SERIAL;"6";7;0
PERNUM_891;PERNUM;"0";"0";"1";"13";"0";SERIAL_889;SERIAL;"3";4;0
PERNUM_23029;PERNUM;"3";"0";"2";"61";"390";SERIAL_32454;SERIAL;"10";3;0
PERNUM_152;PERNUM;"1";"10";"2";"25";"110";SERIAL_148;SERIAL;"3";4;0
PERNUM_1247;PERNUM;"1";"10";"2";"35";"110";SERIAL_1246;SERIAL;"3";3;0
PERNUM_23033;PERNUM;"1";"30";"2";"27";"110";SERIAL_31582;SERIAL;"2";2;0
PERNUM_23034;PERNUM;"1";"60";"2";"49";"110";SERIAL_37002;SERIAL;"6";2;0
PERNUM_23035;PERNUM;"0";"0";"1";"9";"0";SERIAL_30184;SERIAL;"6";7;0
PERNUM_607;PERNUM;"1";"70";"1";"49";"110";SERIAL_604;SERIAL;"3";4;0
PERNUM_1454;PERNUM;"3";"0";"1";"59";"390";SERIAL_1451;SERIAL;"3";3;0
PERNUM_475;PERNUM;"1";"60";"2";"61";"110";SERIAL_471;SERIAL;"10";5;0
PERNUM_23043;PERNUM;"3";"0";"2";"77";"390";SERIAL_35040;SERIAL;"6";2;0
PERNUM_23044;PERNUM;"1";"10";"2";"67";"110";SERIAL_30752;SERIAL;"1";1;0
PERNUM_23046;PERNUM;"0";"0";"1";"2";"0";SERIAL_37029;SERIAL;"3";4;0
PERNUM_23047;PERNUM;"1";"10";"2";"37";"110";SERIAL_36590;SERIAL;"3";8;0
PERNUM_23048;PERNUM;"1";"10";"2";"22";"110";SERIAL_34523;SERIAL;"10";4;0
PERNUM_1057;PERNUM;"1";"10";"1";"35";"110";SERIAL_1055;SERIAL;"3";4;0
PERNUM_1374;PERNUM;"1";"10";"2";"32";"110";SERIAL_1370;SERIAL;"3";4;0
PERNUM_23050;PERNUM;"3";"0";"1";"16";"330";SERIAL_38011;SERIAL;"3";4;0
PERNUM_23052;PERNUM;"1";"10";"2";"62";"110";SERIAL_34568;SERIAL;"10";8;0
PERNUM_23054;PERNUM;"0";"0";"1";"7";"0";SERIAL_37776;SERIAL;"3";4;0
PERNUM_23055;PERNUM;"1";"10";"1";"23";"110";SERIAL_32291;SERIAL;"3";3;0
PERNUM_23056;PERNUM;"1";"10";"2";"25";"110";SERIAL_33896;SERIAL;"10";6;0
PERNUM_604;PERNUM;"1";"10";"1";"20";"110";SERIAL_602;SERIAL;"10";3;0
PERNUM_23057;PERNUM;"1";"10";"1";"27";"110";SERIAL_32191;SERIAL;"10";6;0
PERNUM_23058;PERNUM;"0";"0";"2";"0";"0";SERIAL_35143;SERIAL;"3";5;0
PERNUM_23059;PERNUM;"1";"60";"2";"79";"110";SERIAL_37031;SERIAL;"1";1;0
PERNUM_23060;PERNUM;"3";"0";"2";"19";"390";SERIAL_32478;SERIAL;"3";3;0
PERNUM_1295;PERNUM;"1";"10";"2";"52";"110";SERIAL_1291;SERIAL;"6";4;0
PERNUM_23062;PERNUM;"1";"30";"1";"34";"110";SERIAL_29842;SERIAL;"3";3;0
PERNUM_1374;PERNUM;"3";"0";"2";"16";"330";SERIAL_1369;SERIAL;"6";5;0
PERNUM_1094;PERNUM;"3";"0";"1";"69";"390";SERIAL_1092;SERIAL;"2";2;0
PERNUM_23063;PERNUM;"3";"0";"1";"67";"320";SERIAL_32166;SERIAL;"10";5;0
PERNUM_231;PERNUM;"3";"0";"1";"19";"330";SERIAL_229;SERIAL;"10";3;0
PERNUM_2;PERNUM;"3";"0";"2";"63";"310";SERIAL_1;SERIAL;"2";2;0
PERNUM_23064;PERNUM;"3";"0";"2";"72";"310";SERIAL_35571;SERIAL;"10";3;0
PERNUM_1364;PERNUM;"3";"0";"2";"61";"390";SERIAL_1363;SERIAL;"2";1;0
PERNUM_23066;PERNUM;"0";"0";"2";"12";"0";SERIAL_37848;SERIAL;"3";3;0
PERNUM_23065;PERNUM;"1";"10";"2";"27";"110";SERIAL_30344;SERIAL;"3";4;0
PERNUM_23067;PERNUM;"0";"0";"2";"1";"0";SERIAL_38320;SERIAL;"3";4;0
PERNUM_1119;PERNUM;"1";"10";"1";"15";"110";SERIAL_1114;SERIAL;"10";6;0
PERNUM_23070;PERNUM;"3";"0";"1";"26";"330";SERIAL_37409;SERIAL;"3";3;0
PERNUM_23071;PERNUM;"0";"0";"2";"10";"0";SERIAL_36055;SERIAL;"3";5;0
PERNUM_1547;PERNUM;"0";"0";"1";"4";"0";SERIAL_1545;SERIAL;"3";4;0
PERNUM_1074;PERNUM;"1";"50";"2";"41";"110";SERIAL_1071;SERIAL;"3";3;0
PERNUM_1818;PERNUM;"0";"0";"1";"2";"0";SERIAL_1816;SERIAL;"10";5;0
PERNUM_23073;PERNUM;"0";"0";"1";"5";"0";SERIAL_37208;SERIAL;"3";3;0
PERNUM_859;PERNUM;"0";"0";"2";"2";"0";SERIAL_854;SERIAL;"10";6;0
PERNUM_341;PERNUM;"3";"0";"2";"46";"310";SERIAL_340;SERIAL;"10";5;0
PERNUM_23076;PERNUM;"0";"0";"1";"11";"0";SERIAL_32581;SERIAL;"3";3;0
PERNUM_859;PERNUM;"1";"10";"2";"24";"110";SERIAL_858;SERIAL;"3";6;0
PERNUM_23080;PERNUM;"1";"10";"1";"44";"110";SERIAL_36147;SERIAL;"3";3;0
PERNUM_23082;PERNUM;"1";"10";"1";"39";"110";SERIAL_36178;SERIAL;"6";5;0
PERNUM_207;PERNUM;"0";"0";"1";"0";"0";SERIAL_205;SERIAL;"3";3;0
PERNUM_23083;PERNUM;"3";"0";"2";"71";"390";SERIAL_34983;SERIAL;"6";7;0
PERNUM_23085;PERNUM;"1";"90";"1";"28";"110";SERIAL_36212;SERIAL;"10";5;0
PERNUM_624;PERNUM;"1";"10";"2";"30";"110";SERIAL_619;SERIAL;"6";6;0
PERNUM_23086;PERNUM;"1";"10";"2";"39";"110";SERIAL_35361;SERIAL;"3";3;0
PERNUM_23087;PERNUM;"1";"10";"2";"36";"110";SERIAL_36693;SERIAL;"3";3;0
PERNUM_505;PERNUM;"3";"0";"2";"82";"390";SERIAL_503;SERIAL;"6";5;0
PERNUM_23089;PERNUM;"1";"90";"1";"44";"110";SERIAL_32253;SERIAL;"3";4;0
PERNUM_1419;PERNUM;"1";"10";"1";"31";"110";SERIAL_1418;SERIAL;"3";4;0
PERNUM_1855;PERNUM;"1";"112";"2";"25";"110";SERIAL_1854;SERIAL;"1";1;0
PERNUM_23090;PERNUM;"0";"0";"2";"3";"0";SERIAL_32168;SERIAL;"3";4;0
PERNUM_23091;PERNUM;"0";"0";"2";"1";"0";SERIAL_37981;SERIAL;"10";7;0
PERNUM_23092;PERNUM;"1";"10";"2";"18";"110";SERIAL_34851;SERIAL;"3";3;0
PERNUM_439;PERNUM;"1";"10";"2";"54";"110";SERIAL_437;SERIAL;"4";3;0
PERNUM_452;PERNUM;"1";"10";"1";"15";"110";SERIAL_449;SERIAL;"3";4;0
PERNUM_23093;PERNUM;"1";"10";"1";"28";"110";SERIAL_34520;SERIAL;"10";6;0
PERNUM_23094;PERNUM;"0";"0";"1";"2";"0";SERIAL_35379;SERIAL;"10";6;0
PERNUM_157;PERNUM;"1";"10";"2";"30";"110";SERIAL_154;SERIAL;"10";7;0
PERNUM_1079;PERNUM;"3";"0";"1";"55";"390";SERIAL_1076;SERIAL;"3";3;0
PERNUM_225;PERNUM;"1";"10";"1";"20";"110";SERIAL_219;SERIAL;"10";6;0
PERNUM_23097;PERNUM;"3";"0";"2";"32";"390";SERIAL_38326;SERIAL;"3";5;0
PERNUM_23096;PERNUM;"1";"80";"1";"38";"110";SERIAL_36288;SERIAL;"3";3;0
PERNUM_431;PERNUM;"3";"0";"2";"71";"390";SERIAL_425;SERIAL;"6";6;0
PERNUM_23098;PERNUM;"3";"0";"1";"56";"390";SERIAL_32901;SERIAL;"3";4;0
PERNUM_23099;PERNUM;"0";"0";"1";"2";"0";SERIAL_30525;SERIAL;"10";3;0
PERNUM_23101;PERNUM;"1";"10";"1";"35";"110";SERIAL_34175;SERIAL;"6";3;0
PERNUM_1765;PERNUM;"1";"112";"2";"26";"110";SERIAL_1764;SERIAL;"1";1;0
PERNUM_23102;PERNUM;"0";"0";"2";"11";"0";SERIAL_35909;SERIAL;"6";6;0
PERNUM_23103;PERNUM;"0";"0";"1";"0";"0";SERIAL_33606;SERIAL;"3";4;0
PERNUM_23104;PERNUM;"1";"80";"1";"25";"110";SERIAL_32676;SERIAL;"10";4;0
PERNUM_1474;PERNUM;"0";"0";"2";"1";"0";SERIAL_1472;SERIAL;"6";3;0
PERNUM_23105;PERNUM;"1";"10";"1";"54";"110";SERIAL_29783;SERIAL;"6";5;0
PERNUM_23106;PERNUM;"1";"30";"1";"36";"110";SERIAL_30677;SERIAL;"3";4;0
PERNUM_161;PERNUM;"1";"10";"2";"44";"110";SERIAL_160;SERIAL;"10";6;0
PERNUM_1461;PERNUM;"1";"10";"2";"16";"110";SERIAL_1459;SERIAL;"10";5;0
PERNUM_23109;PERNUM;"3";"0";"2";"20";"330";SERIAL_36879;SERIAL;"10";2;0
PERNUM_23110;PERNUM;"0";"0";"2";"4";"0";SERIAL_37368;SERIAL;"4";6;0
PERNUM_23111;PERNUM;"0";"0";"1";"9";"0";SERIAL_36614;SERIAL;"6";6;0
PERNUM_1842;PERNUM;"0";"0";"1";"2";"0";SERIAL_1837;SERIAL;"10";5;0
PERNUM_23113;PERNUM;"1";"10";"1";"37";"110";SERIAL_35970;SERIAL;"3";3;0
PERNUM_23112;PERNUM;"1";"10";"2";"24";"110";SERIAL_30417;SERIAL;"10";6;0
PERNUM_23114;PERNUM;"1";"60";"1";"29";"110";SERIAL_37269;SERIAL;"3";2;0
PERNUM_23115;PERNUM;"3";"0";"1";"21";"330";SERIAL_30386;SERIAL;"10";1;0
PERNUM_23116;PERNUM;"3";"0";"2";"16";"320";SERIAL_32908;SERIAL;"10";7;0
PERNUM_23118;PERNUM;"1";"112";"1";"37";"110";SERIAL_38378;SERIAL;"10";6;0
PERNUM_787;PERNUM;"0";"0";"1";"11";"0";SERIAL_786;SERIAL;"3";4;0
PERNUM_76;PERNUM;"0";"0";"2";"4";"0";SERIAL_74;SERIAL;"6";5;0
PERNUM_23123;PERNUM;"1";"112";"2";"39";"110";SERIAL_37185;SERIAL;"3";3;0
PERNUM_23122;PERNUM;"0";"0";"1";"1";"0";SERIAL_30745;SERIAL;"10";4;0
PERNUM_990;PERNUM;"1";"10";"1";"48";"110";SERIAL_986;SERIAL;"10";6;0
PERNUM_23125;PERNUM;"0";"0";"1";"14";"0";SERIAL_36558;SERIAL;"3";2;0
PERNUM_23126;PERNUM;"1";"10";"2";"16";"110";SERIAL_30292;SERIAL;"3";5;0
PERNUM_1876;PERNUM;"1";"30";"1";"19";"110";SERIAL_1874;SERIAL;"6";4;0
PERNUM_23128;PERNUM;"3";"0";"2";"72";"390";SERIAL_35871;SERIAL;"1";1;0
PERNUM_23129;PERNUM;"0";"0";"2";"11";"0";SERIAL_34957;SERIAL;"10";6;0
PERNUM_1060;PERNUM;"1";"60";"1";"27";"110";SERIAL_1055;SERIAL;"10";7;0
PERNUM_1502;PERNUM;"1";"112";"1";"22";"110";SERIAL_1499;SERIAL;"10";5;0
PERNUM_23130;PERNUM;"1";"10";"1";"27";"110";SERIAL_33150;SERIAL;"3";6;0
PERNUM_23131;PERNUM;"3";"0";"2";"16";"330";SERIAL_30693;SERIAL;"3";5;0
PERNUM_23132;PERNUM;"0";"0";"1";"6";"0";SERIAL_35832;SERIAL;"4";2;0
PERNUM_23134;PERNUM;"0";"0";"2";"1";"0";SERIAL_30760;SERIAL;"3";3;0
PERNUM_23137;PERNUM;"1";"10";"2";"50";"110";SERIAL_31334;SERIAL;"3";5;0
PERNUM_23138;PERNUM;"0";"0";"2";"10";"0";SERIAL_34427;SERIAL;"3";4;0
PERNUM_23140;PERNUM;"1";"30";"2";"43";"110";SERIAL_34805;SERIAL;"4";2;0
PERNUM_23141;PERNUM;"3";"0";"2";"61";"310";SERIAL_38314;SERIAL;"3";3;0
PERNUM_1623;PERNUM;"1";"50";"1";"29";"110";SERIAL_1621;SERIAL;"10";9;0
PERNUM_23142;PERNUM;"0";"0";"2";"1";"0";SERIAL_37536;SERIAL;"3";3;0
PERNUM_23143;PERNUM;"1";"10";"1";"45";"110";SERIAL_32229;SERIAL;"3";3;0
PERNUM_120;PERNUM;"1";"10";"1";"33";"110";SERIAL_119;SERIAL;"3";2;0
PERNUM_1752;PERNUM;"1";"113";"1";"27";"120";SERIAL_1748;SERIAL;"10";6;0
PERNUM_23146;PERNUM;"0";"0";"2";"5";"0";SERIAL_30489;SERIAL;"10";4;0
PERNUM_1781;PERNUM;"0";"0";"2";"11";"0";SERIAL_1774;SERIAL;"3";7;0
PERNUM_399;PERNUM;"1";"10";"1";"58";"110";SERIAL_397;SERIAL;"3";4;0
PERNUM_1946;PERNUM;"1";"10";"2";"22";"110";SERIAL_1944;SERIAL;"3";3;0
PERNUM_903;PERNUM;"1";"10";"2";"61";"110";SERIAL_900;SERIAL;"6";4;0
PERNUM_939;PERNUM;"0";"0";"1";"4";"0";SERIAL_936;SERIAL;"4";3;0
PERNUM_1920;PERNUM;"0";"0";"1";"0";"0";SERIAL_1915;SERIAL;"3";6;0
PERNUM_23149;PERNUM;"3";"0";"1";"17";"330";SERIAL_30764;SERIAL;"4";5;0
PERNUM_23150;PERNUM;"1";"111";"1";"35";"110";SERIAL_34967;SERIAL;"3";3;0
PERNUM_23152;PERNUM;"0";"0";"1";"5";"0";SERIAL_36107;SERIAL;"3";3;0
PERNUM_23151;PERNUM;"1";"10";"2";"31";"110";SERIAL_32258;SERIAL;"3";4;0
PERNUM_23153;PERNUM;"1";"80";"1";"37";"110";SERIAL_33825;SERIAL;"3";4;0
PERNUM_268;PERNUM;"1";"10";"2";"71";"110";SERIAL_266;SERIAL;"6";5;0
